 time                   v(decision_p)          v(decision_n)          v(row_drive)           v(sar_comparator_input)
 4.410494384338102e-07  4.248257462480254e-08  1.799999777815587e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.410694384338102e-07  4.223343391673851e-08  1.799999778985959e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.410894384338103e-07  4.198650011000282e-08  1.799999780146866e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.411094384338103e-07  4.174175377569256e-08  1.799999781298384e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.411294384338103e-07  4.149917570694939e-08  1.799999782440586e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.411494384338103e-07  4.125874530913620e-08  1.799999783573546e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.411694384338104e-07  4.102044409703964e-08  1.799999784697337e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.411894384338104e-07  4.078425308584599e-08  1.799999785812034e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.412094384338104e-07  4.055015268011886e-08  1.799999786917705e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.412294384338104e-07  4.031812395055567e-08  1.799999788014425e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.412494384338104e-07  4.008814913358805e-08  1.799999789102265e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.412694384338105e-07  3.986020941093571e-08  1.799999790181295e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.412894384338105e-07  3.963428657494106e-08  1.799999791251583e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.413094384338105e-07  3.941036230692418e-08  1.799999792313199e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.413294384338105e-07  3.918841906536130e-08  1.799999793366214e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.413494384338106e-07  3.896843886463941e-08  1.799999794410695e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.413694384338106e-07  3.875040366363436e-08  1.799999795446710e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.413894384338106e-07  3.853429636491157e-08  1.799999796474326e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.414094384338106e-07  3.832009948245840e-08  1.799999797493610e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.414294384338107e-07  3.810779608537374e-08  1.799999798504627e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.414494384338107e-07  3.789736885417838e-08  1.799999799507444e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.414694384338107e-07  3.768880180166079e-08  1.799999800502127e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.414894384338107e-07  3.748207766385292e-08  1.799999801488739e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.415094384338107e-07  3.727718012047632e-08  1.799999802467345e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.415294384338108e-07  3.707409262920791e-08  1.799999803438008e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.415494384338108e-07  3.687279925834730e-08  1.799999804400791e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.415694384338108e-07  3.667328396517178e-08  1.799999805355758e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.415894384338108e-07  3.647553081798094e-08  1.799999806302971e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.416094384338109e-07  3.627952394058553e-08  1.799999807242491e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.416294384338109e-07  3.608524756781861e-08  1.799999808174378e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.416494384338109e-07  3.589268637860243e-08  1.799999809098696e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.416694384338109e-07  3.570182449674775e-08  1.799999810015502e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.416894384338109e-07  3.551264726731063e-08  1.799999810924858e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.417094384338110e-07  3.532514014636945e-08  1.799999811826823e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.417294384338110e-07  3.513928742426842e-08  1.799999812721456e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.417494384338110e-07  3.495507439055245e-08  1.799999813608815e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.417694384338110e-07  3.477248672334454e-08  1.799999814488959e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.417894384338111e-07  3.459150915707809e-08  1.799999815361944e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.418094384338111e-07  3.441212781396530e-08  1.799999816227828e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.418294384338111e-07  3.423432809457339e-08  1.799999817086666e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.418494384338111e-07  3.405809639867030e-08  1.799999817938515e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.418694384338112e-07  3.388341890397939e-08  1.799999818783433e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.418894384338112e-07  3.371028101106788e-08  1.799999819621472e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.419094384338112e-07  3.353866906419256e-08  1.799999820452688e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.419294384338112e-07  3.336856968516599e-08  1.799999821277136e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.419494384338112e-07  3.319996955131188e-08  1.799999822094869e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.419694384338113e-07  3.303285539546508e-08  1.799999822905943e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.419894384338113e-07  3.286721372841583e-08  1.799999823710410e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.420094384338113e-07  3.270303061686519e-08  1.799999824508322e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.420294384338113e-07  3.254029434796024e-08  1.799999825299733e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.420494384338114e-07  3.237899171004699e-08  1.799999826084695e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.420694384338114e-07  3.221910938044914e-08  1.799999826863258e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.420894384338114e-07  3.206063453609076e-08  1.799999827635471e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.421094384338114e-07  3.190355596371930e-08  1.799999828401389e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.421294384338114e-07  3.174786017412501e-08  1.799999829161061e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.421494384338115e-07  3.159353506587692e-08  1.799999829914538e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.421694384338115e-07  3.144056770487680e-08  1.799999830661868e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.421894384338115e-07  3.128894682236094e-08  1.799999831403101e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.422094384338115e-07  3.113866009485378e-08  1.799999832138285e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.422294384338116e-07  3.098969558745779e-08  1.799999832867469e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.422494384338116e-07  3.084204264203194e-08  1.799999833590701e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.422694384338116e-07  3.069568865754491e-08  1.799999834308029e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.422894384338116e-07  3.055062169909917e-08  1.799999835019501e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.423094384338117e-07  3.040683083099793e-08  1.799999835725162e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.423294384338117e-07  3.026430439589944e-08  1.799999836425060e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.423494384338117e-07  3.012303106952885e-08  1.799999837119240e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.423694384338117e-07  2.998300024925626e-08  1.799999837807750e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.423894384338117e-07  2.984420088836259e-08  1.799999838490633e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.424094384338118e-07  2.970662094092802e-08  1.799999839167936e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.424294384338118e-07  2.957025047045647e-08  1.799999839839702e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.424494384338118e-07  2.943507881880691e-08  1.799999840505978e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.424694384338118e-07  2.930109493926025e-08  1.799999841166808e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.424894384338119e-07  2.916828861776466e-08  1.799999841822232e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.425094384338119e-07  2.903664941822370e-08  1.799999842472296e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.425294384338119e-07  2.890616646045174e-08  1.799999843117045e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.425494384338119e-07  2.877682969693041e-08  1.799999843756518e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.425694384338119e-07  2.864862885809671e-08  1.799999844390759e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.425894384338120e-07  2.852155422949920e-08  1.799999845019810e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.426094384338120e-07  2.839559509748568e-08  1.799999845643713e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.426294384338120e-07  2.827074163658239e-08  1.799999846262508e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.426494384338120e-07  2.814698490949397e-08  1.799999846876239e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.426694384338121e-07  2.802431503523550e-08  1.799999847484945e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.426894384338121e-07  2.790272124464366e-08  1.799999848088667e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.427094384338121e-07  2.778219510002344e-08  1.799999848687443e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.427294384338121e-07  2.766272655385649e-08  1.799999849281317e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.427494384338121e-07  2.754430733498126e-08  1.799999849870326e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.427694384338122e-07  2.742692700730132e-08  1.799999850454508e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.427894384338122e-07  2.731057674454362e-08  1.799999851033904e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.428094384338122e-07  2.719524655470096e-08  1.799999851608552e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.428294384338122e-07  2.708092838865639e-08  1.799999852178489e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.428494384338123e-07  2.696761280951421e-08  1.799999852743755e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.428694384338123e-07  2.685529071344561e-08  1.799999853304385e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.428894384338123e-07  2.674395377377792e-08  1.799999853860419e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.429094384338123e-07  2.663359272014887e-08  1.799999854411890e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.429294384338124e-07  2.652419983650844e-08  1.799999854958841e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.429494384338124e-07  2.641576629658360e-08  1.799999855501304e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.429694384338124e-07  2.630828316307898e-08  1.799999856039316e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.429894384338124e-07  2.620174194278846e-08  1.799999856572914e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.430094384338124e-07  2.609613403148359e-08  1.799999857102133e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.430294384338125e-07  2.599145260129276e-08  1.799999857627010e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.430494384338125e-07  2.588768865940949e-08  1.799999858147577e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.430694384338125e-07  2.578483354609418e-08  1.799999858663872e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.430894384338125e-07  2.568287937876335e-08  1.799999859175927e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.431094384338126e-07  2.558181833034467e-08  1.799999859683777e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.431294384338126e-07  2.548164235172123e-08  1.799999860187457e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.431494384338126e-07  2.538234383786531e-08  1.799999860686999e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.431694384338126e-07  2.528391518374917e-08  1.799999861182436e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.431894384338126e-07  2.518634867332281e-08  1.799999861673804e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.432094384338127e-07  2.508963586889124e-08  1.799999862161134e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.432294384338127e-07  2.499376927644903e-08  1.799999862644458e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.432494384338127e-07  2.489874317834762e-08  1.799999863123811e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.432694384338127e-07  2.480454897035855e-08  1.799999863599224e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.432894384338128e-07  2.471117888092067e-08  1.799999864070729e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.433094384338128e-07  2.461862647074042e-08  1.799999864538358e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.433294384338128e-07  2.452688385723434e-08  1.799999865002141e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.433494384338128e-07  2.443594371293045e-08  1.799999865462110e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.433694384338129e-07  2.434579859933450e-08  1.799999865918294e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.433894384338129e-07  2.425644335390942e-08  1.799999866370726e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.434094384338129e-07  2.416786953896022e-08  1.799999866819437e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.434294384338129e-07  2.408007032661530e-08  1.799999867264455e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.434494384338129e-07  2.399303888900306e-08  1.799999867705812e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.434694384338130e-07  2.390676889785226e-08  1.799999868143536e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.434894384338130e-07  2.382125352529130e-08  1.799999868577658e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.435094384338130e-07  2.373648572140397e-08  1.799999869008205e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.435294384338130e-07  2.365245871382982e-08  1.799999869435207e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.435494384338131e-07  2.356916661838682e-08  1.799999869858695e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.435694384338131e-07  2.348660249618106e-08  1.799999870278693e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.435894384338131e-07  2.340476012996362e-08  1.799999870695233e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.436094384338131e-07  2.332363324697440e-08  1.799999871108342e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.436294384338131e-07  2.324321546343100e-08  1.799999871518049e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.436494384338132e-07  2.316350061759564e-08  1.799999871924379e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.436694384338132e-07  2.308448215915249e-08  1.799999872327361e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.436894384338132e-07  2.300615442596410e-08  1.799999872727024e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.437094384338132e-07  2.292851064567003e-08  1.799999873123393e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.437294384338133e-07  2.285154510062171e-08  1.799999873516495e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.437494384338133e-07  2.277525212868170e-08  1.799999873906356e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.437694384338133e-07  2.269962479095611e-08  1.799999874293002e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.437894384338133e-07  2.262465775837441e-08  1.799999874676459e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.438094384338134e-07  2.255034570186609e-08  1.799999875056756e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.438294384338134e-07  2.247668279276027e-08  1.799999875433915e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.438494384338134e-07  2.240366331340837e-08  1.799999875807963e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.438694384338134e-07  2.233128154616182e-08  1.799999876178926e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.438894384338134e-07  2.225953216195009e-08  1.799999876546829e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.439094384338135e-07  2.218840883250195e-08  1.799999876911696e+00  8.500000000000000e-01  9.500000000000001e-01 
